Frame,FrameGPUTime,TerrainGPUTime,LaunchpadsGPUTime,SpaceshipGPUTime,ViewAGPUTime,ViewBGPUTime,CPURenderTime,CPUFrameTime,KeyPressC,KeyPressShiftC,KeyPressV,KeyPressF,CameraMovement,SplitScreenEnabled,Camera1Mode,Camera2Mode
281,16.910,2.344,0.042,0.003,2.394,0.001,16.242,16.298,0,0,0,0,0,0,0,1
282,16.351,2.370,0.043,0.002,2.418,0.001,0.092,0.168,0,0,0,0,0,0,0,1
283,16.970,2.350,0.042,0.002,2.399,0.001,16.484,16.518,0,0,0,0,0,0,0,1
284,16.394,2.383,0.043,0.003,2.433,0.000,0.076,0.139,0,0,0,0,0,0,0,1
285,16.579,2.372,0.043,0.002,2.421,0.001,16.219,16.253,0,0,0,0,0,0,0,1
286,16.615,2.375,0.041,0.003,2.423,0.001,0.066,0.115,0,0,0,0,0,0,0,1
287,16.382,2.400,0.042,0.003,2.449,0.001,16.462,16.492,0,0,0,0,0,0,0,1
288,17.376,2.351,0.042,0.002,2.399,0.001,0.066,0.128,0,0,0,0,0,0,0,1
289,16.035,2.389,0.042,0.003,2.438,0.001,17.266,17.293,0,0,0,0,0,0,0,1
290,16.306,2.380,0.041,0.002,2.427,0.001,0.057,0.111,0,0,0,0,0,0,0,1
291,17.532,2.381,0.041,0.003,2.429,0.001,16.374,16.403,0,0,0,0,0,0,0,1
292,16.310,2.412,0.043,0.003,2.463,0.000,0.080,0.148,0,0,0,0,0,0,0,1
293,17.433,2.355,0.042,0.002,2.403,0.001,16.273,16.312,0,0,0,0,0,0,0,1
294,15.535,2.363,0.043,0.002,2.414,0.001,0.116,0.203,0,0,0,0,0,0,0,1
295,17.278,2.323,0.042,0.002,2.372,0.001,15.719,15.771,0,0,0,0,0,0,0,1
296,16.403,2.370,0.042,0.003,2.418,0.001,0.053,0.107,0,0,0,0,0,0,0,1
297,16.819,2.371,0.042,0.002,2.419,0.001,16.334,16.364,0,0,0,0,0,0,0,1
298,16.040,2.376,0.041,0.003,2.425,0.000,0.103,0.175,0,0,0,0,0,0,0,1
299,17.150,2.409,0.044,0.003,2.461,0.000,16.084,16.118,0,0,0,0,0,0,0,1
300,16.118,2.336,0.042,0.002,2.383,0.001,0.066,0.133,0,0,0,0,0,0,0,1
301,17.199,2.373,0.041,0.002,2.420,0.001,16.245,16.341,0,0,0,0,0,0,0,1
302,16.258,2.344,0.042,0.002,2.392,0.001,0.061,0.123,0,0,0,0,0,0,0,1
303,16.738,2.367,0.042,0.003,2.417,0.000,16.342,16.369,0,0,0,0,0,0,0,1
304,16.886,2.388,0.043,0.002,2.437,0.001,0.061,0.119,0,0,0,0,1,0,0,1
305,17.424,2.410,0.043,0.003,2.462,0.001,16.727,16.758,0,0,0,0,0,0,0,1
306,16.156,2.638,0.026,0.000,2.668,0.000,0.104,0.177,0,0,0,0,1,0,0,1
307,17.738,2.647,0.025,0.000,2.677,0.001,16.210,16.247,0,0,0,0,0,0,0,1
308,16.053,2.724,0.024,0.001,2.751,0.001,0.080,0.151,0,0,0,0,1,0,0,1
309,17.660,2.722,0.025,0.001,2.750,0.001,15.497,15.533,0,0,0,0,0,0,0,1
310,14.793,2.735,0.025,0.001,2.764,0.001,0.065,0.130,0,0,0,0,1,0,0,1
311,18.510,2.734,0.024,0.001,2.763,0.001,14.785,14.819,0,0,0,0,1,0,0,1
312,15.367,2.749,0.025,0.001,2.778,0.001,0.086,0.166,0,0,0,0,1,0,0,1
313,20.274,2.788,0.024,0.001,2.817,0.000,15.148,15.196,0,0,0,0,0,0,0,1
314,13.018,2.767,0.025,0.001,2.796,0.001,0.087,0.159,0,0,0,0,0,0,0,1
315,17.132,2.788,0.024,0.001,2.817,0.001,12.829,12.873,0,0,0,0,0,0,0,1
316,16.561,2.788,0.024,0.001,2.818,0.000,0.079,0.145,0,0,0,0,0,0,0,1
317,16.117,2.798,0.024,0.001,2.826,0.001,16.430,16.462,0,0,0,0,0,0,0,1
318,16.688,2.785,0.025,0.001,2.814,0.001,0.065,0.120,0,0,0,0,0,0,0,1
319,17.538,2.780,0.024,0.000,2.808,0.001,16.564,16.595,0,0,0,0,0,0,0,1
320,15.406,2.790,0.024,0.001,2.819,0.001,0.106,0.191,0,0,0,0,0,0,0,1
321,18.148,2.789,0.024,0.001,2.817,0.000,15.535,15.575,0,0,0,0,0,0,0,1
322,14.913,2.776,0.024,0.001,2.804,0.001,0.079,0.146,0,0,0,0,0,0,0,1
323,17.377,2.786,0.023,0.001,2.813,0.001,15.024,15.062,0,0,0,0,0,0,0,1
324,16.644,2.781,0.024,0.001,2.809,0.001,0.085,0.160,0,0,0,0,0,0,0,1
325,16.468,2.792,0.024,0.001,2.821,0.001,16.695,16.737,0,0,0,0,0,0,0,1
326,17.379,2.785,0.024,0.001,2.815,0.000,0.055,0.106,0,0,0,0,0,0,0,1
327,18.604,2.786,0.024,0.001,2.814,0.001,17.254,17.315,0,0,0,0,0,0,0,1
328,13.874,2.787,0.024,0.000,2.815,0.000,0.063,0.122,0,0,0,0,0,0,0,1
329,17.517,2.788,0.025,0.001,2.818,0.001,13.803,13.835,0,0,0,0,0,0,0,1
330,15.832,2.784,0.025,0.000,2.813,0.001,0.079,0.145,0,0,0,0,0,0,0,1
331,17.916,2.789,0.023,0.001,2.817,0.001,15.900,15.939,0,0,0,0,0,0,0,1
332,15.500,2.770,0.025,0.001,2.799,0.001,0.069,0.131,0,0,0,0,0,0,0,1
333,17.055,2.774,0.023,0.001,2.802,0.001,15.513,15.543,0,0,0,0,0,0,0,1
334,16.834,2.784,0.024,0.001,2.812,0.001,0.066,0.167,0,0,0,0,0,0,0,1
335,17.261,2.783,0.025,0.001,2.812,0.001,16.822,16.858,0,0,0,0,0,0,0,1
336,16.364,2.777,0.025,0.000,2.806,0.001,0.132,0.220,0,0,0,0,0,0,0,1
337,16.972,2.759,0.025,0.001,2.786,0.001,15.647,15.693,0,0,0,0,0,0,0,1
338,15.393,2.776,0.024,0.001,2.805,0.001,0.100,0.482,0,0,0,0,0,0,0,1
339,18.089,2.768,0.025,0.001,2.798,0.001,15.595,15.642,0,0,0,0,0,0,0,1
340,15.024,2.780,0.025,0.001,2.809,0.001,0.213,0.433,0,0,0,0,0,0,0,1
341,19.168,2.772,0.024,0.001,2.801,0.001,14.976,15.023,0,0,0,0,0,0,0,1
342,15.826,2.764,0.024,0.001,2.792,0.001,0.063,0.122,0,0,0,0,0,0,0,1
343,16.075,2.781,0.025,0.001,2.810,0.001,15.794,15.821,0,0,0,0,0,0,0,1
344,16.512,2.767,0.025,0.001,2.794,0.001,0.273,0.331,0,0,0,0,0,0,0,1
345,16.350,2.788,0.024,0.001,2.818,0.001,16.403,16.441,0,0,0,0,0,0,0,1
346,16.248,2.766,0.025,0.001,2.794,0.001,0.061,0.119,0,0,0,0,0,0,0,1
347,17.640,2.774,0.025,0.001,2.803,0.001,16.123,16.155,0,0,0,0,0,0,0,1
348,15.854,2.772,0.024,0.001,2.802,0.000,0.173,0.250,0,0,0,0,0,0,0,1
349,17.719,2.776,0.024,0.001,2.806,0.001,15.463,15.527,0,0,0,0,0,0,0,1
350,15.284,2.770,0.024,0.001,2.799,0.000,0.076,0.143,0,0,0,0,0,0,0,1
351,16.963,2.775,0.024,0.001,2.805,0.001,15.539,15.576,0,0,0,0,0,0,0,1
352,16.311,2.757,0.024,0.000,2.784,0.001,0.081,0.141,0,0,0,0,0,0,0,1
353,17.145,2.771,0.024,0.001,2.801,0.001,16.285,16.320,0,0,0,0,0,0,0,1
354,16.312,2.760,0.026,0.002,2.791,0.000,0.068,0.129,0,0,0,0,0,0,0,1
355,17.365,2.757,0.025,0.001,2.786,0.001,16.298,16.329,0,0,0,0,0,0,0,1
356,16.632,2.753,0.024,0.004,2.784,0.001,0.079,0.150,0,0,0,0,0,0,0,1
357,16.385,2.747,0.025,0.002,2.778,0.000,16.262,16.298,0,0,0,0,0,0,0,1
358,16.336,2.742,0.027,0.001,2.774,0.001,0.073,0.167,0,0,0,0,0,0,0,1
359,16.818,2.749,0.028,0.001,2.782,0.001,16.219,16.251,0,0,0,0,0,0,0,1
360,16.649,2.743,0.027,0.001,2.774,0.001,0.068,0.135,0,0,0,0,0,0,0,1
361,16.908,2.731,0.025,0.002,2.763,0.001,16.607,16.636,0,0,0,0,0,0,0,1
362,16.725,2.715,0.025,0.002,2.745,0.000,0.078,0.162,0,0,0,0,0,0,0,1
363,16.523,2.715,0.026,0.002,2.746,0.001,16.741,16.772,0,0,0,0,0,0,0,1
364,16.299,2.724,0.025,0.001,2.754,0.001,0.075,0.140,0,0,0,0,0,0,0,1
365,17.036,2.718,0.026,0.001,2.747,0.000,16.313,16.342,0,0,0,0,0,0,0,1
366,16.143,2.738,0.025,0.001,2.769,0.001,0.097,0.201,0,0,0,0,0,0,0,1
367,17.854,2.726,0.025,0.001,2.756,0.001,16.198,16.247,0,0,0,0,0,0,0,1
368,15.494,2.740,0.024,0.001,2.770,0.001,0.076,0.146,0,0,0,0,0,0,0,1
369,16.812,2.738,0.025,0.001,2.768,0.001,15.806,15.994,0,0,0,0,0,0,0,1
370,16.617,2.738,0.025,0.001,2.768,0.001,0.059,0.132,0,0,0,0,0,0,0,1
371,17.145,2.746,0.025,0.001,2.776,0.001,16.606,16.632,0,0,0,0,0,0,0,1
372,16.656,2.748,0.024,0.002,2.779,0.001,0.070,0.131,0,0,0,0,0,0,0,1
373,16.258,2.748,0.024,0.002,2.778,0.001,16.625,16.652,0,0,0,0,0,0,0,1
374,16.566,2.789,0.024,0.001,2.818,0.001,0.063,0.115,0,0,0,0,1,0,0,1
375,17.651,2.766,0.024,0.001,2.794,0.001,16.501,16.532,0,0,0,0,0,0,0,1
376,15.885,2.693,0.025,0.001,2.723,0.000,0.064,0.125,0,0,0,0,1,0,0,1
377,18.955,2.695,0.026,0.001,2.726,0.001,15.802,15.839,0,0,0,0,0,0,0,1
378,14.099,2.699,0.025,0.002,2.729,0.001,0.071,0.133,0,0,0,0,0,0,0,1
379,17.254,2.692,0.025,0.001,2.722,0.001,14.059,14.091,0,0,0,0,0,0,0,1
380,16.727,2.694,0.025,0.001,2.724,0.001,0.078,0.146,0,0,0,0,0,0,0,1
381,16.274,2.696,0.025,0.001,2.727,0.001,16.562,16.596,0,0,0,0,0,0,0,1
382,17.148,2.701,0.025,0.002,2.731,0.001,16.119,16.193,0,0,0,0,0,0,0,1
383,15.944,2.697,0.025,0.002,2.729,0.000,0.093,0.158,0,0,0,0,0,0,0,1
384,17.531,2.702,0.025,0.002,2.734,0.001,16.003,16.041,0,0,0,0,0,0,0,1
385,16.359,2.690,0.024,0.002,2.720,0.001,0.103,0.171,0,0,0,0,0,0,0,1
386,16.337,2.699,0.025,0.001,2.728,0.001,16.268,16.313,0,0,0,0,0,0,0,1
387,16.758,2.684,0.025,0.001,2.715,0.001,0.056,0.104,0,0,0,0,0,0,0,1
388,16.700,2.690,0.026,0.001,2.720,0.001,16.771,16.796,0,0,0,0,0,0,0,1
389,16.626,2.694,0.025,0.002,2.724,0.001,0.070,0.125,0,0,0,0,0,0,0,1
390,17.006,2.695,0.026,0.000,2.726,0.001,16.403,16.433,0,0,0,0,0,0,0,1
391,16.357,2.707,0.024,0.001,2.737,0.001,0.072,0.130,0,0,0,0,0,0,0,1
392,18.441,2.688,0.026,0.002,2.718,0.001,16.413,16.448,0,0,0,0,0,0,0,1
393,14.665,2.692,0.019,0.008,2.722,0.001,0.081,0.141,0,0,0,0,0,0,0,1
394,18.798,2.696,0.024,0.002,2.726,0.001,16.157,16.190,0,0,0,0,0,0,0,1
395,14.709,2.697,0.025,0.001,2.726,0.001,0.082,0.158,0,0,0,0,0,0,0,1
396,16.511,2.699,0.025,0.001,2.729,0.001,13.840,13.889,0,0,0,0,0,0,0,1
397,18.189,2.704,0.027,0.001,2.736,0.001,16.225,16.286,0,0,0,0,0,0,0,1
398,15.096,2.698,0.025,0.001,2.728,0.001,0.084,0.148,0,0,0,0,0,0,0,1
399,17.098,2.697,0.026,0.002,2.729,0.000,16.041,16.080,0,0,0,0,0,0,0,1
400,17.017,2.714,0.026,0.001,2.742,0.001,0.085,0.146,0,0,0,0,0,0,0,1
401,16.232,2.705,0.026,0.002,2.736,0.001,16.486,16.525,0,0,0,0,0,0,0,1
402,16.239,2.693,0.026,0.001,2.723,0.001,0.071,0.136,0,0,0,0,0,0,0,1
403,16.683,2.705,0.025,0.001,2.736,0.001,16.345,16.430,0,0,0,0,0,0,0,1
404,18.019,2.712,0.025,0.002,2.742,0.001,0.056,0.102,0,0,0,0,0,0,0,1
405,17.708,2.695,0.025,0.002,2.726,0.001,17.878,17.905,0,0,0,0,0,0,0,1
406,14.435,2.699,0.026,0.001,2.729,0.001,0.062,0.122,0,0,0,0,0,0,0,1
407,17.062,2.695,0.027,0.001,2.728,0.001,14.380,14.407,0,0,0,0,0,0,0,1
408,15.997,2.699,0.029,0.002,2.733,0.001,0.077,0.145,0,0,0,0,0,0,0,1
409,16.773,2.703,0.024,0.002,2.734,0.001,15.864,15.897,0,0,0,0,0,0,0,1
410,17.345,2.698,0.025,0.001,2.728,0.001,0.063,0.141,0,0,0,0,0,0,0,1
411,16.061,2.705,0.025,0.002,2.736,0.001,17.226,17.255,0,0,0,0,0,0,0,1
412,16.901,2.707,0.027,0.001,2.739,0.001,0.072,0.139,0,0,0,0,0,0,0,1
413,16.843,2.699,0.025,0.002,2.729,0.000,16.682,16.717,0,0,0,0,0,0,0,1
414,16.504,2.700,0.025,0.002,2.731,0.001,0.081,0.148,0,0,0,0,0,0,0,1
415,17.057,2.700,0.026,0.001,2.731,0.001,16.415,16.448,0,0,0,0,0,0,0,1
416,15.933,2.707,0.024,0.001,2.737,0.001,0.058,0.106,0,0,0,0,0,0,0,1
417,17.237,2.706,0.026,0.001,2.738,0.001,16.513,16.537,0,0,0,0,0,0,0,1
418,16.349,2.694,0.025,0.002,2.728,0.001,0.085,0.154,0,0,0,0,0,0,0,1
419,17.029,2.705,0.025,0.001,2.736,0.000,16.337,16.370,0,0,0,0,0,0,0,1
420,16.052,2.700,0.025,0.001,2.730,0.000,0.191,0.253,0,0,0,0,0,0,0,1
421,17.262,2.711,0.025,0.002,2.740,0.001,16.128,16.179,0,0,0,0,0,0,0,1
422,16.172,2.711,0.025,0.001,2.740,0.001,0.090,0.171,0,0,0,0,1,0,0,1
423,18.156,2.699,0.025,0.001,2.729,0.001,16.321,16.357,0,0,0,0,0,0,0,1
424,15.203,2.755,0.025,0.002,2.783,0.001,0.161,0.228,0,0,0,0,1,0,0,1
425,17.206,2.750,0.026,0.001,2.781,0.000,15.032,15.080,0,0,0,0,0,0,0,1
426,16.618,2.765,0.025,0.002,2.794,0.001,0.078,0.146,0,0,0,0,1,0,0,1
427,17.001,2.768,0.024,0.001,2.797,0.001,16.554,16.586,0,0,0,0,0,0,0,1
428,16.096,2.766,0.025,0.001,2.794,0.001,0.085,0.159,0,0,0,0,0,0,0,1
429,16.679,2.779,0.025,0.001,2.807,0.001,16.173,16.207,0,0,0,0,0,0,0,1
430,16.644,2.770,0.025,0.001,2.800,0.001,0.074,0.141,0,0,0,0,0,0,0,1
431,16.630,2.770,0.026,0.002,2.801,0.001,16.562,16.592,0,0,0,0,0,0,0,1
432,16.554,2.775,0.025,0.001,2.806,0.001,0.093,0.164,0,0,0,0,0,0,0,1
433,17.783,2.778,0.025,0.001,2.808,0.001,16.526,16.563,0,0,0,0,0,0,0,1
434,15.735,2.764,0.023,0.001,2.791,0.001,0.131,0.235,0,0,0,0,0,0,0,1
435,16.938,2.782,0.025,0.001,2.812,0.001,15.860,15.911,0,0,0,0,0,0,0,1
436,16.243,2.777,0.025,0.001,2.807,0.001,0.103,0.184,0,0,0,0,0,0,0,1
437,17.001,2.778,0.023,0.001,2.806,0.001,16.214,16.255,0,0,0,0,0,0,0,1
438,16.408,2.774,0.025,0.001,2.804,0.001,0.084,0.154,0,0,0,0,0,0,0,1
439,17.245,2.774,0.023,0.000,2.804,0.001,16.231,16.267,0,0,0,0,0,0,0,1
440,15.522,2.773,0.025,0.001,2.804,0.001,0.082,0.149,0,0,0,0,0,0,0,1
441,17.589,2.775,0.025,0.001,2.805,0.001,15.421,15.626,0,0,0,0,0,0,0,1
442,16.216,2.774,0.025,0.001,2.805,0.001,0.092,0.247,0,0,0,0,0,0,0,1
443,16.632,2.770,0.025,0.001,2.801,0.000,16.233,16.281,0,0,0,0,0,0,0,1
444,16.477,2.779,0.025,0.002,2.809,0.001,0.079,0.139,0,0,0,0,0,0,0,1
445,18.379,2.774,0.025,0.001,2.804,0.001,16.402,16.437,0,0,0,0,0,0,0,1
446,14.822,2.767,0.024,0.002,2.797,0.001,0.065,0.124,0,0,0,0,0,0,0,1
447,17.974,2.772,0.024,0.001,2.802,0.001,15.158,15.186,0,0,0,0,0,0,0,1
448,15.860,2.772,0.024,0.002,2.802,0.000,0.089,0.175,0,0,0,0,0,0,0,1
449,16.841,2.785,0.025,0.001,2.814,0.001,15.975,16.009,0,0,0,0,0,0,0,1
450,16.809,2.774,0.022,0.004,2.803,0.001,0.068,0.123,0,0,0,0,0,0,0,1
451,16.395,2.771,0.025,0.001,2.801,0.000,16.774,16.800,0,0,0,0,0,0,0,1
452,16.563,2.776,0.026,0.001,2.805,0.001,0.108,0.167,0,0,0,0,0,0,0,1
453,16.471,2.790,0.025,0.001,2.819,0.001,16.320,16.357,0,0,0,0,0,0,0,1
454,16.587,2.774,0.025,0.002,2.805,0.001,0.066,0.124,0,0,0,0,0,0,0,1
455,20.133,2.786,0.024,0.001,2.815,0.001,16.417,16.447,0,0,0,0,0,0,0,1
456,13.104,2.771,0.025,0.001,2.800,0.001,0.296,0.363,0,0,0,0,1,0,0,1
457,19.992,2.777,0.025,0.002,2.808,0.001,13.066,13.099,0,0,0,0,0,0,0,1
458,13.912,2.925,0.020,0.001,2.951,0.001,0.198,0.250,0,0,0,0,1,0,0,1
459,16.848,2.854,0.022,0.001,2.883,0.001,13.668,13.698,0,0,0,0,0,0,0,1
460,16.495,2.817,0.020,0.000,2.842,0.001,0.086,0.165,0,0,0,0,1,0,0,1
461,16.949,2.793,0.022,0.001,2.820,0.001,15.942,15.983,0,0,0,0,0,0,0,1
462,16.429,2.785,0.022,0.001,2.813,0.001,0.072,0.140,0,0,0,0,1,0,0,1
463,16.687,2.774,0.023,0.001,2.802,0.001,16.215,16.248,0,0,0,0,0,0,0,1
464,16.580,2.764,0.023,0.001,2.792,0.001,0.074,0.143,0,0,0,0,1,0,0,1
465,16.783,2.742,0.022,0.001,2.770,0.001,16.151,16.186,0,0,0,0,0,0,0,1
466,16.110,2.783,0.023,0.001,2.812,0.001,0.089,0.161,0,0,0,0,1,0,0,1
467,19.186,2.771,0.020,0.000,2.794,0.001,16.144,16.178,0,0,0,0,0,0,0,1
468,14.245,2.789,0.022,0.001,2.816,0.001,0.071,0.144,0,0,0,0,1,0,0,1
469,19.145,2.791,0.023,0.001,2.820,0.001,14.707,14.740,0,0,0,0,0,0,0,1
470,14.012,2.835,0.024,0.001,2.863,0.000,0.263,0.338,0,0,0,0,1,0,0,1
471,17.026,2.821,0.019,0.001,2.847,0.001,13.735,13.782,0,0,0,0,1,0,0,1
472,16.273,2.811,0.022,0.000,2.838,0.001,0.071,0.136,0,0,0,0,1,0,0,1
473,17.653,2.850,0.023,0.001,2.876,0.001,15.677,15.798,0,0,0,0,0,0,0,1
474,16.444,2.846,0.023,0.001,2.872,0.001,0.203,0.269,0,0,0,0,1,0,0,1
475,17.159,2.824,0.023,0.001,2.853,0.001,16.038,16.099,0,0,0,0,1,0,0,1
476,15.798,2.833,0.020,0.001,2.858,0.001,0.234,0.450,0,0,0,0,1,0,0,1
477,16.907,2.819,0.019,0.001,2.844,0.001,15.428,15.493,0,0,0,0,0,0,0,1
478,15.946,2.830,0.022,0.001,2.858,0.000,0.081,0.150,0,0,0,0,1,0,0,1
479,17.135,2.819,0.022,0.001,2.847,0.001,15.688,15.752,0,0,0,0,0,0,0,1
480,16.302,2.818,0.023,0.001,2.846,0.001,0.074,0.138,0,0,0,0,1,0,0,1
481,18.703,2.817,0.023,0.001,2.846,0.001,16.156,16.194,0,0,0,0,1,0,0,1
482,14.529,2.816,0.022,0.001,2.842,0.001,0.083,0.311,0,0,0,0,1,0,0,1
483,18.652,2.805,0.023,0.000,2.831,0.001,14.074,14.142,0,0,0,0,0,0,0,1
484,14.849,2.791,0.022,0.001,2.818,0.002,0.092,0.173,0,0,0,0,1,0,0,1
485,17.348,2.814,0.020,0.001,2.840,0.001,15.420,15.460,0,0,0,0,0,0,0,1
486,15.476,2.833,0.022,0.001,2.861,0.001,0.074,0.139,0,0,0,0,1,0,0,1
487,17.851,2.836,0.022,0.001,2.863,0.001,15.442,15.472,0,0,0,0,0,0,0,1
488,16.427,2.827,0.022,0.001,2.854,0.001,0.102,0.201,0,0,0,0,1,0,0,1
489,16.972,2.872,0.022,0.001,2.899,0.001,16.366,16.414,0,0,0,0,0,0,0,1
490,15.413,2.844,0.022,0.001,2.870,0.001,0.091,0.179,0,0,0,0,1,0,0,1
491,16.907,2.849,0.022,0.001,2.875,0.001,15.471,15.516,0,0,0,0,0,0,0,1
492,16.857,2.879,0.023,0.001,2.907,0.001,0.672,0.733,0,0,0,0,1,0,0,1
493,17.120,2.865,0.024,0.001,2.893,0.001,16.026,16.109,0,0,0,0,0,0,0,1
494,16.213,2.882,0.023,0.000,2.909,0.001,0.069,0.133,0,0,0,0,1,0,0,1
495,17.593,2.853,0.020,0.001,2.879,0.001,16.127,16.158,0,0,0,0,0,0,0,1
496,15.881,2.870,0.022,0.001,2.896,0.000,0.118,0.206,0,0,0,0,1,0,0,1
497,17.007,2.839,0.022,0.001,2.865,0.001,15.766,15.810,0,0,0,0,0,0,0,1
498,15.913,2.803,0.022,0.001,2.828,0.001,0.332,0.403,0,0,0,0,1,0,0,1
499,17.895,2.826,0.020,0.001,2.852,0.001,15.461,15.511,0,0,0,0,0,0,0,1
500,15.434,2.817,0.018,0.001,2.841,0.001,0.385,0.475,0,0,0,0,1,0,0,1
501,17.380,2.831,0.024,0.001,2.860,0.001,15.223,15.318,0,0,0,0,0,0,0,1
502,16.059,2.799,0.022,0.001,2.825,0.001,0.071,0.138,0,0,0,0,1,0,0,1
503,18.167,2.817,0.018,0.001,2.841,0.001,16.076,16.109,0,0,0,0,0,0,0,1
504,15.078,2.782,0.022,0.001,2.809,0.001,0.184,0.290,0,0,0,0,1,0,0,1
505,17.068,2.746,0.019,0.001,2.771,0.001,15.018,15.065,0,0,0,0,0,0,0,1
506,16.147,2.760,0.020,0.001,2.783,0.001,0.078,0.144,0,0,0,0,1,0,0,1
